,open,high,low,close,volume,quote_volume,trades,taker_buy_base,funding_rate,mark_close,index_close,open_interest,long_short_ratio,ret,funding_apr
2023-01-04 20:00:00+00:00,2097.2923468822146,2097.56306758239,2093.2383338361283,2094.63265719089,6275.271341681009,13144388.285019133,2908.3719418879414,4006.3729620068148,-3.952178882314959e-05,2094.4243577165553,2094.5260795531476,792871.6899048476,1.021240750248193,-0.0012681540059393814,-0.043276358761348804
2023-01-04 21:00:00+00:00,2094.63265719089,2105.0971936557066,2093.95937603115,2103.6392207639246,5491.189203867662,11551480.977891445,1077.189254322195,3337.998292269015,1.2260167342945261e-05,2103.946782948004,2103.8341117720474,790089.4158776449,0.9076615538917135,0.004299829634621277,0.01342488324052506
2023-01-04 22:00:00+00:00,2103.6392207639246,2105.4944760794474,2102.2546622153686,2103.785899024356,5313.876958018246,11179259.413429225,1308.9200444528585,2828.460702414577,9.955619389381968e-05,2103.8940748700966,2103.9594032365662,789012.1491436564,1.0093788773338477,6.972595822674066e-05,0.10901403231373255
2023-01-04 23:00:00+00:00,2103.785899024356,2110.5460185560473,2103.6094326540506,2108.887271872334,8032.009612593798,16938602.839555297,4373.234256317329,4779.650502901018,-0.0001109784708899158,2108.813196368701,2108.81034610258,790329.2187873007,1.1438199296686267,0.0024248536176347812,-0.12152142562445781
2023-01-05 00:00:00+00:00,2108.887271872334,2109.8413411633774,2096.8003995898835,2098.1904709796195,5167.986825914509,10843420.712282032,3918.9140558627614,2730.133766872282,5.633133845079374e-05,2098.08711686626,2098.392673944038,793163.957970599,1.0747094558762826,-0.005072248780380595,0.06168281560361914
2023-01-05 01:00:00+00:00,2098.1904709796195,2101.6637354821037,2096.9814966723507,2101.291689647888,5473.282650491135,11500963.348570988,4307.398352883391,3401.3369045985473,-2.3787761372429267e-05,2101.4670967324882,2101.2372098297105,791918.1134515887,1.0505760268495952,0.0014780443964270695,-0.026047598702810048
2023-01-05 02:00:00+00:00,2101.291689647888,2101.3658699022135,2086.005664451784,2087.293951303324,5385.378294215406,11240867.538996028,3227.959296012442,2278.0347180445506,8.201835732706372e-05,2087.3951168715466,2087.546542406717,790110.1704821816,1.0473942343156308,-0.006661492268552949,0.08981010127313477
2023-01-05 03:00:00+00:00,2087.293951303324,2089.0710308139255,2069.5657755590355,2070.491252572755,5091.293156642468,10541477.945111759,3219.239567196086,2460.3136035990674,-2.3896197043837602e-05,2070.232842231113,2070.5713157682726,793013.6950551978,1.0089571373237338,-0.00804999157884645,-0.026166335763002174
2023-01-05 04:00:00+00:00,2070.491252572755,2072.515566617729,2067.6930085543263,2068.158671684245,4651.551712876808,9620147.011773873,3028.4252807351736,2563.8112269023595,1.5729208639207973e-05,2068.6910113451845,2068.084009992065,791248.5564663878,1.0766714367650474,-0.0011265833099327605,0.01722348345993273
2023-01-05 05:00:00+00:00,2068.158671684245,2068.66358264553,2059.406809965552,2060.902772280126,2448.1381644238577,5045374.729985908,3887.3429707094406,1015.2165303645993,-4.531395503197817e-05,2060.9822290222924,2061.0340010477044,795395.8283885114,0.9875310586769135,-0.0035083862294810197,-0.04961878076001609
2023-01-05 06:00:00+00:00,2060.902772280126,2064.2296034047113,2059.946244843029,2062.4433700248983,3657.794746139594,7543994.523087511,2186.884249550186,2064.6258314568613,-1.8862892524904867e-05,2062.4466119087683,2062.3156498884055,795497.1256740881,0.9661754762642053,0.0007475353837618215,-0.02065486731477083
2023-01-05 07:00:00+00:00,2062.4433700248983,2081.9881821049266,2060.906066130759,2081.150454704057,3384.0240959903695,7042663.286099844,2886.1652276627533,1450.772306969472,9.929195815230592e-05,2081.6116227668717,2080.994743039453,793730.3076042947,1.00816341393972,0.009070350706857466,0.10872469417677498
2023-01-05 08:00:00+00:00,2081.150454704057,2081.798407911699,2073.6612885141194,2074.4167497975786,3233.6230162706697,6707881.747482846,2773.024810154248,1820.5509418070621,7.102893429450294e-05,2074.7353854993685,2074.1760252644467,795698.9828184579,1.0724557283255667,-0.003235568524735055,0.07777668305248073
2023-01-05 09:00:00+00:00,2074.4167497975786,2075.46465041573,2069.2472445093845,2069.428918143023,8045.422639584764,16649430.269039283,3578.87653731815,4756.975355865102,9.916592392466218e-06,2069.401611968876,2069.471727957014,799085.6805510272,1.0264340472601452,-0.0024044501448622357,0.010858668669750509
2023-01-05 10:00:00+00:00,2069.428918143023,2071.335101452185,2068.3063407080313,2071.318182548867,2026.340729340704,4197196.396722732,1708.0852000974742,967.0775021841233,-1.3508618510212795e-05,2071.4847119265746,2071.3093738050206,796216.1853602795,1.0539631157649163,0.0009129399851719455,-0.014791937268683011
2023-01-05 11:00:00+00:00,2071.318182548867,2076.5109882577026,2070.0282456218056,2075.5920936056878,2848.783083680701,5912911.644885293,905.3119665147567,1843.2578142991554,-6.469035682559071e-05,2075.2589678224685,2075.579289151742,799334.1095374499,0.8380704627264823,0.002063377366562591,-0.07083594072402183
2023-01-05 12:00:00+00:00,2075.5920936056878,2076.006288320718,2072.4049992708565,2074.317057252426,5737.72339416657,11901857.506316,1171.9536325461377,3094.987638081563,1.0317164404950785e-05,2074.1176605414025,2074.249044191128,798771.299156043,1.0954445916459994,-0.0006143000627097939,0.011297295023421111
2023-01-05 13:00:00+00:00,2074.317057252426,2075.7949193616314,2070.9576973024436,2072.7978334135205,3812.873157538793,7903315.220026978,1552.8174348854993,2199.9316934889657,2.84548373706851e-05,2072.095051894615,2073.0362689533204,801743.9582819047,1.1872481379437005,-0.0007323971200997592,0.031158046920900184
2023-01-05 14:00:00+00:00,2072.7978334135205,2079.8561358907987,2072.6793747720953,2078.8113847850204,3161.465121553231,6572089.687285615,4400.427764430552,1126.045996696108,2.57972821082758e-05,2079.191921714429,2078.740937034396,800983.0294169477,1.1067923240449085,0.002901176021395502,0.028248023908562004
2023-01-05 15:00:00+00:00,2078.8113847850204,2085.1344921086525,2077.206874200725,2083.3243902331965,4360.447200886283,9084226.005930465,3810.7154420295496,1673.7292621919726,2.531040360119149e-05,2082.731139199588,2083.203822010629,797828.6431000098,0.9745904051611879,0.0021709547490489367,0.02771489194330468
2023-01-05 16:00:00+00:00,2083.3243902331965,2085.1923992787306,2074.3584180158223,2074.900719878163,5518.191388731483,11449699.284904433,3949.8782299025866,3109.2030313853247,-2.6090481361346303e-05,2075.1127566491655,2075.1075646249424,798832.5773234202,0.932124537411663,-0.004043379127381508,-0.028569077090674203
2023-01-05 17:00:00+00:00,2074.900719878163,2075.557963209529,2072.9867436800087,2074.433035028392,7069.01596862465,14664200.250458201,2665.7613196829834,4474.225084484809,2.66863057317191e-05,2074.1745574909987,2074.66890366826,800685.7335201765,1.0221971386031987,-0.0002254010735501799,0.029221504776232417
2023-01-05 18:00:00+00:00,2074.433035028392,2075.497054429132,2073.6458250970672,2074.915281785926,9749.998899464394,20230421.713894628,1231.6388892804591,5250.068934720132,2.8066331023244706e-05,2074.610589357075,2074.971530047333,804877.6592370672,0.9210419310009111,0.00023247159555905839,0.030732632470452954
2023-01-05 19:00:00+00:00,2074.915281785926,2076.8638977707496,2065.687379193714,2066.3529067392055,8673.749309283954,17923027.097566076,2754.1474353401686,5411.14549142291,9.452810189015888e-05,2066.2924563467664,2066.0652658189956,808324.8546971255,1.0580537233452483,-0.004126614287283337,0.10350827156972398
2023-01-05 20:00:00+00:00,2066.3529067392055,2069.7319062451247,2065.343940236879,2068.6892918910703,4869.931604811416,10074375.363115272,4424.544837990212,1790.9301299375397,0.00012333667271761811,2068.7719604945923,2068.59004263477,809715.3388160426,0.9579671633298152,0.0011306806036108785,0.13505365662579186
2023-01-05 21:00:00+00:00,2068.6892918910703,2068.888952526878,2060.684993866872,2061.778831778615,5064.733356298857,10442360.02262004,2938.4507419100087,3127.4469443477055,2.315054865411042e-05,2061.9681360058566,2061.879925437734,809239.9242187939,1.0768530943111698,-0.0033405017077930976,0.025349850776250907
2023-01-05 22:00:00+00:00,2061.778831778615,2070.0788498097804,2060.346960927568,2069.9838683287276,4741.419948637169,9814662.806650965,3453.715070322219,2907.411892876149,-8.315297558794332e-06,2070.5339556800113,2069.986803318979,808198.6209574395,1.1089708891925836,0.003979591032581498,-0.009105250826879793
2023-01-05 23:00:00+00:00,2069.9838683287276,2073.820764401571,2068.6634598799565,2071.7688316705207,3150.403291787308,6526907.347117153,2371.612349844785,1696.9973902660035,2.6750893511901816e-05,2071.8802764846446,2072.026406498106,807608.8750663556,0.8374198468495861,0.0008623078513332327,0.029292228395532492
2023-01-06 00:00:00+00:00,2071.7688316705207,2073.898555245584,2070.3636430587244,2072.6981238782796,9565.888891630158,19827199.958909906,1430.3641518189575,4580.548808037116,-3.810637627218501e-07,2072.972091674648,2072.4714677838506,805947.0106127503,1.0234222408677833,0.000448550143989479,-0.0004172648201804259
2023-01-06 01:00:00+00:00,2072.6981238782796,2072.811071361583,2067.1930519412917,2067.987317945681,1617.9376254291865,3345874.490614707,3431.8401092969393,908.4467080513457,-7.1216907873124566e-06,2067.8016677933374,2068.099548605978,805397.9065515399,0.9441375033545634,-0.002272789210511883,-0.007798251412107139
2023-01-06 02:00:00+00:00,2067.987317945681,2069.0445877291427,2065.79484611921,2067.1950407887393,2844.525651394385,5880189.319958831,2836.9058407512216,1203.7325642327162,2.706749240389288e-05,2067.4163509624123,2067.0913447851544,800308.8517037877,0.8872176047824966,-0.00038311509459765247,0.029638904182262706
2023-01-06 03:00:00+00:00,2067.1950407887393,2068.2371231173624,2050.1565580627052,2050.864900806165,6957.830177914269,14269569.69765429,2251.6300718077027,3828.8510709896573,-2.2165221557615762e-05,2050.912050832062,2051.081971142729,800666.5878357069,0.950612566757923,-0.007899660970714817,-0.02427091760558926
2023-01-06 04:00:00+00:00,2050.864900806165,2051.7578224491776,2040.530295317819,2041.7707389251898,6306.0617927787125,12875532.446349699,1885.7822255666183,3520.533954339065,6.030533755775088e-05,2041.6288815320406,2041.7584691958675,800608.7176369316,0.9824852896240683,-0.004434305681178974,0.06603434462573722
2023-01-06 05:00:00+00:00,2041.7707389251898,2046.8658375766997,2040.832477959442,2044.9205447459744,3507.8254768353318,7173224.384963914,3723.16363422262,1795.9039185689235,2.4804222540796136e-05,2044.891104234772,2045.089151847592,805740.4664146509,1.082694979296556,0.0015426833976681653,0.02716062368217177
2023-01-06 06:00:00+00:00,2044.9205447459744,2046.8607081639022,2026.5551090192735,2027.6962935818894,9432.591579026037,19126430.983662836,2135.2283151905344,4037.360887344644,4.250041534299763e-05,2027.6774192467424,2027.5912541956623,807257.9483963217,0.8782874186945429,-0.00842294396637533,0.046537954800582405
2023-01-06 07:00:00+00:00,2027.6962935818894,2035.0024089199087,2027.6607314674593,2034.7481311700844,4685.094450307158,9532987.177117823,3219.059341285611,1642.74439967508,2.0852998201466424e-05,2034.806463101371,2034.5186931642713,806297.5079251906,1.0840650069726,0.0034777582868379397,0.022834033030605733
2023-01-06 08:00:00+00:00,2034.7481311700844,2035.0568445851436,2019.714577816874,2020.7224867567843,6366.28225489869,12864489.709514469,1890.9142296745601,2602.1126493764496,-6.362722362620615e-06,2020.8441517839706,2020.5429846711265,807426.9767070733,1.1614450329506165,-0.006893061700582459,-0.0069671809870695735
2023-01-06 09:00:00+00:00,2020.7224867567843,2027.849650704642,2020.2779925840057,2027.0236616588684,1819.2370996882516,3687636.6472357395,3964.3288106996442,1091.7836002341915,-1.7397977987442592e-05,2026.8689317354704,2026.92527819376,804975.4444725045,1.0477952852733572,0.003118278211570402,-0.019050785896249638
2023-01-06 10:00:00+00:00,2027.0236616588684,2028.7142530503863,2019.5739303400126,2020.3534080089667,9017.999603464856,18219546.23228373,2374.789801477282,3730.5869903785197,1.813619978377295e-05,2020.1289143859808,2020.1877691505488,803770.0606579813,1.0436752999777898,-0.0032906639306040653,0.01985913876323138
2023-01-06 11:00:00+00:00,2020.3534080089667,2028.0975068462878,2020.204364992868,2026.8332643377546,1927.0322750601092,3905773.116544291,2809.6743906225847,717.43272896392,2.5619831286094025e-06,2027.0605143786338,2027.0279151350533,800034.8712316506,0.9989261906357368,0.003207288538283004,0.002805371525827296
2023-01-06 12:00:00+00:00,2026.8332643377546,2029.5601822266162,2025.5018353280598,2028.080028320157,4546.420723204057,9220505.069071032,4695.833077542613,1927.6387762187476,4.169506666047878e-05,2027.563917137086,2028.2972617246317,802907.3902773883,0.9059967811323755,0.0006151290312523816,0.045656097993224266
2023-01-06 13:00:00+00:00,2028.080028320157,2029.248320820592,2013.9967850311039,2015.7979441112122,8970.168018980181,18082046.250992395,3817.2038184282237,4536.678971198895,2.9778414840118032e-05,2015.6110171568462,2015.841976633735,804094.0702178056,1.0427861861813998,-0.006056015560252814,0.032607364249929244
2023-01-06 14:00:00+00:00,2015.7979441112122,2026.479747902725,2015.0831478061632,2026.054161172657,9504.946089307628,19257535.575963493,3892.5932006245866,4998.48128954598,-3.811533739613647e-05,2026.5260142738439,2025.886534352196,801742.9016635374,1.0307221987354773,0.005087919199147084,-0.04173629444876944
2023-01-06 15:00:00+00:00,2026.054161172657,2039.589639130974,2025.8412881456134,2037.9230960764887,9135.780837559718,18618018.769555956,2225.2357860900993,5601.55059939124,3.3356064971417586e-05,2037.0955369711987,2037.903797637147,801621.9265022215,1.0585274327763086,0.005858152823003504,0.03652489114370226
2023-01-06 16:00:00+00:00,2037.9230960764887,2037.9516697596625,2036.308945645692,2037.5727864236687,8448.338283425932,17214104.17680993,4329.417230999395,5123.299616738371,-3.7143020857037865e-05,2037.3609648328058,2037.4609684372988,803521.4628982971,1.205507227908301,-0.00017189542308759798,-0.04067160783845646
2023-01-06 17:00:00+00:00,2037.5727864236687,2038.9959989393021,2035.267782721751,2035.5263687624438,3099.707023605916,6309535.381987994,2420.1856529276397,1985.7405158073464,-8.238812759640276e-07,2035.7363494051394,2035.7631533151787,804511.6800613921,1.0582224752022442,-0.0010043408877760118,-0.0009021499971806102
2023-01-06 18:00:00+00:00,2035.5263687624438,2035.9219521748107,2032.5966840046096,2034.4106078825998,1286.6863456406215,2617648.350588978,4950.884520462255,791.6729741452667,1.5282319539107627e-05,2033.9069932379007,2034.462028589625,805276.2341351134,1.0340569343649737,-0.0005481436629692915,0.016734139895322853
2023-01-06 19:00:00+00:00,2034.4106078825998,2035.3690013864568,2026.4127794379692,2026.6609578866444,5066.285913301178,10267643.861978577,4562.7781658176,2457.540191781884,-7.376366389556555e-05,2027.4507908667038,2026.7403116408257,803560.549766298,1.1249545057095813,-0.0038092850902017306,-0.08077121196564428
2023-01-06 20:00:00+00:00,2026.6609578866444,2037.737021927059,2025.9275691053454,2035.7518926585474,1568.616271165366,3193313.542879887,3568.323592230636,615.781792863729,3.457537239299907e-05,2034.961490535485,2035.686800205315,802286.0595589338,0.8923827152584,0.004485671239940814,0.03786003277033398
2023-01-06 21:00:00+00:00,2035.7518926585474,2036.8492359256948,2030.512123174947,2031.5170329632867,9644.8080149431,19593591.762017734,4292.148490714297,6141.178338508261,3.754916748571675e-05,2031.954792212349,2031.190150235273,802476.3642566339,0.9085837913653418,-0.0020802435260075525,0.04111633839685984
2023-01-06 22:00:00+00:00,2031.5170329632867,2031.6327254633968,2031.047149402305,2031.2865828517336,1073.6869894054255,2180965.975761712,3084.9824659220803,449.47614571799875,2.2098790328766357e-05,2031.7610938449295,2031.1612712630729,804316.8752820286,0.9699834805323402,-0.00011343744985348181,0.024198175409999162
2023-01-06 23:00:00+00:00,2031.2865828517336,2032.1575575671066,2024.3809668209844,2025.0264391155347,3929.325365987976,7956987.754012976,3878.9626935541596,2108.6170801898156,8.784136376420291e-06,2025.3047847808136,2024.8455423407488,802659.1415074924,0.9476056585301532,-0.003081861411898923,0.00961862933218022
2023-01-07 00:00:00+00:00,2025.0264391155347,2026.3634974617228,2019.584012430069,2020.1401147179054,2829.630715024025,5716250.517257943,1324.0520694067834,1214.8736857608885,1.1319816994593e-05,2020.072969632439,2020.1999520443974,800416.3414400783,1.0555146689129264,-0.0024129681979675466,0.012395199609079335
2023-01-07 01:00:00+00:00,2020.1401147179054,2020.2546701819995,2008.5661333357928,2009.9998670618766,1123.2183531141961,2257668.740440994,4952.059630263496,668.3682535596279,-1.882697343055284e-05,2010.1075562828478,2010.0153907371955,802704.4012808928,0.9746047026472159,-0.005019576405691395,-0.020615535906455363
2023-01-07 02:00:00+00:00,2009.9998670618766,2020.8006991715301,2008.0174576826587,2020.2902653073859,5491.702540272877,11094833.182077136,4160.887168460945,2252.873345837585,1.6514981513559405e-05,2020.0183595245792,2020.160703721244,800843.7766160105,1.1391947072794864,0.005119601455770839,0.018083904757347547
2023-01-07 03:00:00+00:00,2020.2902653073859,2020.3273096283415,2018.4969082718897,2019.229560204866,1684.4482450525393,3401287.689045297,1398.2579993728773,802.1938229567188,2.369409824256908e-06,2019.4746920461987,2019.1667849590092,802998.1000220501,1.1216357936009598,-0.0005250260919108518,0.0025945037575613138
2023-01-07 04:00:00+00:00,2019.229560204866,2028.3104694751685,2017.6329160570854,2027.2156346724246,9099.45240355019,18446552.17943452,1818.9804325626453,3784.553025279666,3.458426963436994e-05,2026.8751035236387,2027.4696815654954,803484.209745989,1.0616056837567076,0.003955010675828374,0.03786977524963508
2023-01-07 05:00:00+00:00,2027.2156346724246,2028.2822649999252,2026.9311331636866,2027.5088158450928,7188.651303299433,14575053.891475916,3214.8827000784704,4371.920004349306,-3.020680447724286e-05,2027.4255235728847,2027.3532097242708,805246.3043933503,0.9691206573475359,0.00014462258856617893,-0.03307645090258093
2023-01-07 06:00:00+00:00,2027.5088158450928,2028.5300517943267,2020.8897176095818,2022.062339370858,4330.006583238161,8755543.24119377,4003.555858517182,2320.133841943867,4.17794954505572e-05,2022.3645110932146,2021.913846520904,808735.0647802986,1.0493560448667645,-0.0026862899098984983,0.04574854751836014
2023-01-07 07:00:00+00:00,2022.062339370858,2022.6605398547729,2018.7307810448694,2019.6046907538853,8574.076668111486,17316245.4578014,1425.1856510342077,4623.53924339695,3.7160944673883494e-05,2019.2671230474027,2019.5677978617514,810112.3918633775,1.064884747499687,-0.001215416839095762,0.04069123441790242
2023-01-07 08:00:00+00:00,2019.6046907538853,2020.9311812797825,2014.6825823524698,2015.2633485084225,8171.718726538159,16468165.243912272,4834.678179377968,3631.096601661804,2.2921858391063816e-05,2015.1532339478256,2015.1506329061135,811664.4556513127,0.9146742683610909,-0.0021496000010983174,0.025099434938214878
2023-01-07 09:00:00+00:00,2015.2633485084225,2015.860406692171,2013.6073858431027,2015.5115495468524,3937.9698336815854,7937023.681552333,2252.9536198792466,1586.795198621852,8.03975884568555e-06,2015.5612111948096,2015.442417926957,809828.7854014394,1.0279023785557537,0.00012316059765260512,0.008803535936025678
2023-01-07 10:00:00+00:00,2015.5115495468524,2017.338917172448,2011.16789510369,2012.6701959304226,8625.053510744818,17359388.13938115,4978.893018094925,5237.143195684385,5.7616994623505626e-05,2012.2651093202874,2012.7557664077933,808438.4140389588,1.0564891028896644,-0.0014097431577947406,0.06309060911273866
2023-01-07 11:00:00+00:00,2012.6701959304226,2014.6025232608117,2010.170034713492,2010.4394274326144,9364.580195710349,18826921.246810712,3960.8602548700255,5425.650886471067,-5.323008533969323e-05,2010.7905624890677,2010.7180299700588,809726.307085575,1.0173170964998963,-0.0011083626628539678,-0.05828694344696408
2023-01-07 12:00:00+00:00,2010.4394274326144,2011.430561318597,1998.9521866566224,1999.53686561222,6579.025628089224,13155004.283171993,2839.1917211443015,3752.23947500076,5.302266690725601e-05,1999.639074165777,1999.25221251864,812794.828736299,1.1256888105964165,-0.005422974535630343,0.058059820263445326
2023-01-07 13:00:00+00:00,1999.53686561222,2000.4674303258987,1991.632707629795,1993.2661990100787,4166.046951443308,8304040.571800929,2323.3421013974366,2704.354578076928,4.215187330951861e-05,1992.8130528699521,1993.2632897422368,815579.0328813939,1.0971330400902761,-0.0031360595095711874,0.04615630127392288
2023-01-07 14:00:00+00:00,1993.2661990100787,2008.3610784147531,1991.2880186240009,2006.636140465876,9105.274434122966,18270972.74837112,1205.2516256972071,4715.255295845918,4.416881462673078e-05,2006.6220029685812,2006.6427926288993,820212.3637686822,0.9339534099302864,0.006707554396114812,0.0483648520162702
2023-01-07 15:00:00+00:00,2006.636140465876,2007.2177394653686,2000.2077061852658,2001.4317115862802,9485.798080358354,18985177.087733474,1169.182010352525,3828.155439726929,4.916562962163377e-05,2001.1989445263782,2001.418272835743,820834.1453139563,1.0099585871013974,-0.0025936086640936384,0.053836364435688976
2023-01-07 16:00:00+00:00,2001.4317115862802,2003.0390727628019,1991.4382549753907,1993.1757038038804,4125.555206675575,8222956.402647354,3443.7037527647162,2198.3525612303047,-2.682220329642515e-06,1992.9791095194669,1993.1458682030989,821239.7128298711,0.9331579193164293,-0.0041250509495806,-0.002937031260958554
2023-01-07 17:00:00+00:00,1993.1757038038804,1996.6206111129845,1991.2139773741048,1996.0471315836771,1776.6273021198485,3546231.8302895706,4048.78780356901,774.9453539790901,1.7026997084928223e-05,1996.0701095184056,1995.9927799459024,823252.1165388614,1.0463644757884745,0.0014406295312132666,0.018644561807996403
2023-01-07 18:00:00+00:00,1996.0471315836771,2008.9106499171003,1994.5689679350528,2007.465345542083,8810.291026907995,17686353.92065817,4611.67679492217,4439.344568730124,6.185291656081747e-05,2007.2516435525602,2007.6266161244196,823289.9439514031,0.9306281436567065,0.005720412999139279,0.06772894363409512
2023-01-07 19:00:00+00:00,2007.465345542083,2008.1358617358162,1994.6861940104016,1995.9730621153976,6983.140362075874,13938160.051674208,2332.955133763358,3406.354899003544,5.1531962204155516e-05,1996.2618329971208,1995.898789941341,823165.0072257607,1.0738649017204906,-0.00572477300901153,0.056427498613550287
2023-01-07 20:00:00+00:00,1995.9730621153976,1997.1758388184119,1994.0492675255816,1994.4905267924512,3087.9804182383796,6158947.69109704,4738.046901893941,1602.8417341238362,4.033563827213244e-05,1994.2797115803653,1994.4702123587767,821070.2774218353,1.031051609196618,-0.0007427631920919886,0.04416752390798502
2023-01-07 21:00:00+00:00,1994.4905267924512,1996.3371622387315,1988.89317271361,1989.630180721007,6102.344920457554,12141409.626911882,2046.8755357207613,3822.5874014341434,-4.571601225598138e-05,1989.923166652947,1989.6301626287536,823052.7177079982,1.0776667668702238,-0.0024368860148263893,-0.0500590334202996
2023-01-07 22:00:00+00:00,1989.630180721007,1989.7382669535716,1974.5647548381007,1975.7967721275375,3773.74302207383,7456149.281852292,4747.507423763003,2238.0569332423834,5.689435574416041e-05,1975.7838031587721,1975.8137632812502,820908.7221652044,0.9883932306498172,-0.006952753696396252,0.062299319539855645
2023-01-07 23:00:00+00:00,1975.7967721275375,1983.3852789629839,1973.9663914051207,1981.7854734685313,9272.695393078691,18376493.02990192,4659.1086840162325,4400.309996621118,8.847354959965531e-05,1982.0398659619045,1981.7583842404745,821933.2423488216,0.8834965443062043,0.0030310310379468852,0.09687853681162256
2023-01-08 00:00:00+00:00,1981.7854734685313,1982.859295146203,1981.1824203772594,1981.7806151743446,4079.0324448455053,8083747.427862036,1450.9950669776488,2427.8393189451313,8.048357465214288e-05,1981.6196941946175,1981.93903806925,819094.893862909,1.1412668145431755,-2.4514733061309357e-06,0.08812951424409646
2023-01-08 01:00:00+00:00,1981.7806151743446,1983.2794401177664,1980.997397510836,1982.5279279539361,2766.322109850809,5484310.840495685,4415.334898760676,1682.3570647917854,4.169390243845527e-05,1982.3776670234402,1982.526551477337,821287.567089044,0.9861945193176076,0.0003770915780836326,0.04565482317010852
2023-01-08 02:00:00+00:00,1982.5279279539361,1983.2223588301626,1976.6991101068552,1976.7430667141707,1388.8825648152258,2745463.9804786923,3755.502498857953,808.5979409500269,-4.788393018020973e-05,1976.401347549123,1976.770592606022,819229.9514425087,1.110135204945353,-0.002917921688869063,-0.05243290354732965
2023-01-08 03:00:00+00:00,1976.7430667141707,1980.6570288289165,1975.365816490359,1980.5195569593711,4082.653789773674,8085775.674941055,3750.2384710939486,2104.2674407005707,7.7127240711401e-05,1980.691261713749,1980.5114046412384,820916.9158003156,1.0344145869647896,0.0019104608529008082,0.08445432857898409
2023-01-08 04:00:00+00:00,1980.5195569593711,1981.0312810227738,1975.551385876132,1976.4280705345996,9905.02604725433,19576571.519169826,4329.7320005233,6139.170747033352,2.2637268164011637e-05,1976.7060932641232,1976.2694780848428,817738.2448627473,1.0539129852284337,-0.0020658651970359987,0.024787808639592745
2023-01-08 05:00:00+00:00,1976.4280705345996,1977.6596560421945,1973.9029121900958,1975.4788145982336,2965.057725943219,5857408.721661644,3053.989191809958,1475.377949983212,-9.662598240334829e-05,1976.1067764147122,1975.3476479828996,816858.6127785397,1.1463799291451693,-0.000480288633073922,-0.10580545073166639
2023-01-08 06:00:00+00:00,1975.4788145982336,1975.6716014955582,1966.4422643456135,1966.90184075838,5122.461769922099,10075379.484474206,2928.4256131736606,1955.6872972641986,4.8860370155360197e-05,1967.2825919010252,1966.736619883557,819215.3035851475,1.0272188241460158,-0.004341718967812769,0.05350210532011941
2023-01-08 07:00:00+00:00,1966.90184075838,1968.2184992883656,1956.2223811635117,1957.5136474668427,9748.959582876521,19083721.43208345,2341.52543407394,4208.016205339902,-4.460858915397683e-05,1957.5869898301537,1957.543816444793,817604.6123459205,1.1120185045886082,-0.004773086839919616,-0.048846405123604636
2023-01-08 08:00:00+00:00,1957.5136474668427,1970.043561793778,1956.1960594679083,1968.1497031699805,1060.4275858146887,2087080.2382544386,4434.05077391589,580.3231232125968,-3.482202900975315e-05,1968.0874199346852,1968.0373622249201,817738.9943677513,0.8812539555954789,0.005433451622113283,-0.038130121765679696
2023-01-08 09:00:00+00:00,1968.1497031699805,1970.0800173670552,1963.4251218001566,1964.3372109740462,3655.568430415041,7180769.095126254,4584.612500678231,1695.2257049694574,-1.747944618692637e-06,1964.4517426882337,1964.170417075792,816782.1323753098,1.0696880119679888,-0.0019370946172405645,-0.0019139993574684374
2023-01-08 10:00:00+00:00,1964.3372109740462,1968.557403939772,1963.96672568282,1966.8084368109621,8390.6567760003,16502814.537422458,1474.2881311515368,4001.0496545865494,9.36295588941442e-05,1966.8002535965124,1966.8459015060916,812163.2717819241,0.9806490337450039,0.001258045626336468,0.1025243669890879
2023-01-08 11:00:00+00:00,1966.8084368109621,1968.394885844344,1965.9298261576375,1966.7222167710672,1861.5851992790663,3661220.969834334,4043.110510623351,876.1786516054439,1.1457732291080348e-05,1967.153954532817,1966.8048240950875,812779.3899396599,0.9892746111103227,-4.3837538156288325e-05,0.01254621685873298
2023-01-08 12:00:00+00:00,1966.7222167710672,1967.072201501747,1961.9685451914263,1963.4313858215546,9354.665139698607,18367243.13913502,1957.1475575894935,3813.064222463619,4.354957938683578e-05,1963.709391205279,1963.1548075806165,813643.9069387795,1.0006973090351865,-0.0016732566101355095,0.04768678942858518
2023-01-08 13:00:00+00:00,1963.4313858215546,1965.3362204701941,1959.2505764235736,1959.6213085761829,8511.016931868357,16678370.137341918,1572.200639100255,3217.6717424260605,0.00011739839818761154,1959.3753483342405,1959.8861980859956,811428.3624536111,1.0277221693394716,-0.0019405196804356262,0.12855124601543463
2023-01-08 14:00:00+00:00,1959.6213085761829,1965.137460731076,1959.4448622900843,1964.73916251572,2287.4649249915915,4494271.9210120635,1628.2753985661793,834.2939267166262,0.0001097014881327896,1964.5365103197423,1964.7442364364044,812575.7350469902,1.1325728382243232,0.0026116545666956537,0.12012312950540462
2023-01-08 15:00:00+00:00,1964.73916251572,1966.4466186078018,1961.6379944076484,1962.5462263316492,6331.113419235311,12425102.749397924,3207.8836151367027,3493.206035317412,2.483232920863175e-05,1962.9487294226774,1962.5297146690434,810984.3448389395,0.8517029508577895,-0.0011161462172224468,0.027191400483451766
